X,Y,id,Area,Pacount,Order,MR,OB,JB,GB,AO,BB,GM
91606.42106,1138021.58,1,46654017.84,0,731,0,0,0,0,0,0,0
91606.42106,1144851.955,1,46654023.06,0,732,0,0,0,1,0,0,0
91606.42106,1151682.33,1,46654023.06,0,733,0,0,0,0,0,0,0
91606.42106,1158512.705,1,46654023.06,0,734,0,0,0,0,0,0,0
91606.42106,1165343.08,1,46654023.06,0,735,0,0,0,0,0,0,0
91606.42106,1172173.455,1,46654023.06,0,736,0,0,0,0,0,0,0
91606.42106,1179003.83,1,46654023.06,0,737,0,0,0,0,0,0,0
91606.42106,1185834.205,1,46654019.58,0,738,0,0,0,0,0,0,0
91606.42106,1192664.579,1,47359586.4,6,739,0,0,0,0,0,0,0
98436.79594,946771.0839,1,47430924.3,0,740,0,0,0,0,0,0,0
98436.79594,953601.4588,1,46654019.58,0,741,0,0,0,0,0,0,0
98436.79594,960431.8337,1,46654021.32,0,742,0,0,0,0,0,0,0
98436.79594,967262.2086,1,46654019.58,0,743,0,0,0,0,0,0,0
98436.79594,974092.5834,1,46654021.32,0,744,0,0,0,0,0,0,0
98436.79594,980922.9583,1,46654019.58,8,745,0,0,0,0,0,0,0
98436.79594,987753.3332,1,46654021.32,1,746,0,0,0,0,0,0,0
98436.79594,994583.7081,1,46654019.58,1,747,0,0,0,0,0,0,0
98436.79594,1001414.083,1,46654021.32,1,748,0,0,0,0,0,0,0
98436.79594,1008244.458,1,46654021.32,0,749,0,0,0,0,0,0,0
98436.79594,1015074.833,1,46654019.58,4,750,0,0,0,0,0,0,0
98436.79594,1021905.208,1,46654017.84,7,751,0,0,0,0,0,0,0
98436.79594,1028735.582,1,46654017.84,1,752,0,0,0,0,0,0,0
98436.79594,1035565.957,1,46654021.32,1,753,0,0,0,0,0,0,0
98436.79594,1042396.332,1,46654021.32,0,754,0,0,0,0,0,0,0
98436.79594,1049226.707,1,46654021.32,0,755,0,1,0,0,0,0,0
98436.79594,1056057.082,1,46654021.32,3,756,0,0,0,0,0,0,0
98436.79594,1062887.457,1,46654021.32,4,757,0,0,0,0,0,0,0
98436.79594,1069717.832,1,46654019.58,2,758,0,0,0,0,0,0,0
98436.79594,1076548.207,1,46654016.11,0,759,0,0,0,0,0,0,0
98436.79594,1083378.581,1,46654017.84,0,760,0,0,0,0,0,0,0
98436.79594,1090208.956,1,46654021.32,2,761,0,0,0,0,0,0,0
98436.79594,1097039.331,1,46654021.32,0,762,0,0,0,0,0,0,0
98436.79594,1103869.706,1,46654021.32,0,763,0,0,0,0,0,0,0
98436.79594,1110700.081,1,46654021.32,0,764,1,0,0,0,0,0,0
98436.79594,1117530.456,1,46654021.32,0,765,0,0,0,0,0,0,0
98436.79594,1124360.831,1,46654021.32,0,766,0,1,0,0,0,1,1
98436.79594,1131191.206,1,46654017.84,0,767,0,0,0,0,0,0,0
98436.79594,1138021.58,1,46654016.11,0,768,0,0,1,0,0,0,0
98436.79594,1144851.955,1,46654021.32,0,769,0,0,0,0,0,0,0
98436.79594,1151682.33,1,46654021.32,0,770,0,0,0,0,0,0,0
98436.79594,1158512.705,1,46654021.32,0,771,0,0,0,0,0,0,0
98436.79594,1165343.08,1,46654021.32,0,772,0,0,0,0,0,0,0
98436.79594,1172173.455,1,46654021.32,0,773,0,0,0,0,0,0,0
98436.79594,1179003.83,1,46654021.32,0,774,0,0,0,0,0,0,0
98436.79594,1185834.205,1,46654017.84,0,775,0,0,0,0,0,0,0
98436.79594,1192664.579,1,46291931.15,0,776,0,0,0,1,0,0,0
105267.1708,946771.0839,1,49622301.5,0,777,0,0,0,0,0,0,0
105267.1708,953601.4588,1,46654019.58,0,778,0,0,0,0,0,0,0
105267.1708,960431.8337,1,46654021.32,0,779,0,0,0,0,0,0,0
105267.1708,967262.2086,1,46654019.58,0,780,0,0,0,0,0,0,0
105267.1708,974092.5834,1,46654021.32,3,781,0,0,0,0,0,0,0
105267.1708,980922.9583,1,46654019.58,6,782,0,0,0,0,0,0,0
105267.1708,987753.3332,1,46654021.32,0,783,0,0,0,0,0,0,0
105267.1708,994583.7081,1,46654019.58,1,784,0,0,0,0,0,0,0
105267.1708,1001414.083,1,46654021.32,0,785,0,0,0,0,0,0,0
105267.1708,1008244.458,1,46654021.32,0,786,0,0,0,0,0,0,0
105267.1708,1015074.833,1,46654019.58,6,787,0,0,0,0,0,0,0
105267.1708,1021905.208,1,46654017.84,7,788,0,0,0,0,0,0,0
105267.1708,1028735.582,1,46654017.84,1,789,0,0,0,0,0,0,0
105267.1708,1035565.957,1,46654021.32,0,790,0,0,0,0,0,0,0
105267.1708,1042396.332,1,46654021.32,0,791,0,0,0,0,0,0,0
105267.1708,1049226.707,1,46654021.32,0,792,0,0,1,0,0,0,0
105267.1708,1056057.082,1,46654021.32,1,793,0,0,0,0,0,0,0
105267.1708,1062887.457,1,46654021.32,4,794,0,0,0,0,0,0,0
105267.1708,1069717.832,1,46654019.58,0,795,0,0,0,0,0,0,0
105267.1708,1076548.207,1,46654016.11,12,796,0,0,0,0,0,0,0
105267.1708,1083378.581,1,46654017.84,1,797,0,0,0,0,0,0,0
105267.1708,1090208.956,1,46654021.32,6,798,0,0,0,0,0,0,0
105267.1708,1097039.331,1,46654021.32,0,799,0,0,3,1,0,0,0
105267.1708,1103869.706,1,46654021.32,0,800,0,0,0,0,0,0,0
105267.1708,1110700.081,1,46654021.32,0,801,0,0,0,0,0,0,0
105267.1708,1117530.456,1,46654021.32,0,802,0,0,0,0,0,0,0
105267.1708,1124360.831,1,46654021.32,0,803,0,0,0,0,0,0,0
105267.1708,1131191.206,1,46654017.84,0,804,0,0,0,0,0,0,0
105267.1708,1138021.58,1,46654016.11,0,805,0,0,0,0,0,0,1
105267.1708,1144851.955,1,46654021.32,0,806,0,0,0,0,0,0,0
105267.1708,1151682.33,1,46654021.32,0,807,0,0,1,0,0,0,0
105267.1708,1158512.705,1,46654021.32,0,808,0,0,0,0,0,0,0
105267.1708,1165343.08,1,46654021.32,1,809,0,0,0,0,0,0,0
105267.1708,1172173.455,1,46654021.32,0,810,0,0,0,0,0,0,0
105267.1708,1179003.83,1,46654021.32,3,811,0,0,0,0,0,0,0
105267.1708,1185834.205,1,46654017.84,0,812,0,0,0,0,0,0,0
105267.1708,1192664.579,1,45224277.67,1,813,0,0,0,0,0,0,0
112097.5457,946771.0839,1,51813680.63,0,814,0,0,0,0,0,0,0
112097.5457,953601.4588,1,39603173.24,8,815,1,0,0,1,0,0,0
112097.5457,960431.8337,1,42209406.86,5,816,0,1,0,0,0,0,0
112097.5457,967262.2086,1,51561109.04,0,817,0,1,0,0,0,0,2
112097.5457,974092.5834,1,46654023.06,0,818,0,0,1,0,0,0,0
112097.5457,980922.9583,1,46654021.32,0,819,0,0,0,0,0,0,0
112097.5457,987753.3332,1,46654023.06,4,820,0,0,0,0,0,0,0
112097.5457,994583.7081,1,46654021.32,4,821,0,0,0,0,0,0,0
112097.5457,1001414.083,1,46654023.06,6,822,0,0,0,0,0,0,1
112097.5457,1008244.458,1,46654023.06,7,823,0,0,0,0,0,0,0
112097.5457,1015074.833,1,46654021.32,6,824,0,0,0,0,0,0,0
112097.5457,1021905.208,1,46654019.58,0,825,0,0,0,0,0,0,0
112097.5457,1028735.582,1,46654019.58,3,826,0,0,0,0,0,0,1
112097.5457,1035565.957,1,46654023.06,0,827,0,0,0,0,0,0,1
112097.5457,1042396.332,1,46654023.06,0,828,0,0,0,0,1,0,2
112097.5457,1049226.707,1,46654023.06,0,829,0,0,0,0,0,0,0
112097.5457,1056057.082,1,46654023.06,0,830,0,0,0,0,0,0,0
112097.5457,1062887.457,1,46654023.06,0,831,0,0,2,0,0,1,3
112097.5457,1069717.832,1,46654021.32,0,832,4,1,6,0,0,1,4
112097.5457,1076548.207,1,46654017.84,0,833,0,0,0,0,0,0,0
112097.5457,1083378.581,1,46654019.58,0,834,0,0,0,0,0,0,0
112097.5457,1090208.956,1,46654023.06,7,835,0,0,0,0,0,0,0
112097.5457,1097039.331,1,46654023.06,0,836,0,0,0,0,0,0,0
112097.5457,1103869.706,1,46654023.06,2,837,0,0,0,0,0,0,0
112097.5457,1110700.081,1,46654023.06,4,838,3,0,9,0,0,3,8
112097.5457,1117530.456,1,46654023.06,0,839,3,0,4,0,0,1,1
112097.5457,1124360.831,1,46654023.06,0,840,0,0,0,0,0,0,0
112097.5457,1131191.206,1,46654019.58,0,841,0,0,0,0,0,0,0
112097.5457,1138021.58,1,46654017.84,1,842,0,0,0,0,0,0,0
112097.5457,1144851.955,1,46654023.06,1,843,0,0,1,0,0,0,0
112097.5457,1151682.33,1,46654023.06,0,844,0,0,0,0,0,0,0
112097.5457,1158512.705,1,46654023.06,0,845,0,0,0,0,0,0,0
112097.5457,1165343.08,1,46654023.06,1,846,0,0,0,0,0,0,0
112097.5457,1172173.455,1,46654023.06,1,847,0,0,0,0,0,0,0
112097.5457,1179003.83,1,46654023.06,0,848,0,0,0,0,0,0,0
112097.5457,1185834.205,1,46654019.58,0,849,0,0,0,0,0,0,0
112097.5457,1192664.579,1,44156625.83,1,850,0,0,0,0,0,0,0
118927.9206,946771.0839,1,27295131.52,0,851,0,0,1,0,0,1,0
118927.9206,974092.5834,1,51203107.81,1,852,0,3,0,1,0,0,0
118927.9206,980922.9583,1,49673095.33,0,853,1,0,0,1,0,0,0
118927.9206,987753.3332,1,52631671.69,7,854,0,1,1,3,1,0,0
118927.9206,994583.7081,1,53757395.91,9,855,1,1,0,2,1,0,1
118927.9206,1001414.083,1,57796414.51,21,856,1,0,1,0,0,0,0
118927.9206,1008244.458,1,46654021.32,13,857,0,0,0,0,0,0,1
118927.9206,1015074.833,1,46654019.58,8,858,1,0,0,0,0,0,0
118927.9206,1021905.208,1,46654017.84,4,859,0,0,0,0,0,0,0
118927.9206,1028735.582,1,46654017.84,3,860,0,0,0,0,0,0,0
118927.9206,1035565.957,1,46654021.32,1,861,0,0,0,0,0,0,0
118927.9206,1042396.332,1,46654021.32,0,862,0,1,6,1,1,2,12
118927.9206,1049226.707,1,46654021.32,0,863,0,0,0,0,0,0,0
118927.9206,1056057.082,1,46654021.32,0,864,1,0,0,0,0,0,1
118927.9206,1062887.457,1,46654021.32,0,865,0,0,2,0,0,0,2
118927.9206,1069717.832,1,46654019.58,0,866,0,0,0,0,0,0,0
118927.9206,1076548.207,1,46654016.11,0,867,0,0,0,0,0,0,0
118927.9206,1083378.581,1,46654017.84,0,868,0,0,0,0,0,0,0
118927.9206,1090208.956,1,46654021.32,0,869,0,0,0,0,0,0,0
118927.9206,1097039.331,1,46654021.32,3,870,0,0,0,0,0,0,0
118927.9206,1103869.706,1,46654021.32,0,871,0,0,4,0,0,0,0
118927.9206,1110700.081,1,46654021.32,0,872,0,0,1,0,0,1,0
118927.9206,1117530.456,1,46654021.32,1,873,2,0,1,0,0,0,5
118927.9206,1124360.831,1,46654021.32,0,874,0,0,2,0,0,0,3
118927.9206,1131191.206,1,46654017.84,0,875,0,0,0,0,0,0,0
118927.9206,1138021.58,1,46654016.11,1,876,0,0,0,0,0,0,0
118927.9206,1144851.955,1,46654021.32,1,877,0,0,0,0,0,0,0
118927.9206,1151682.33,1,46654021.32,0,878,0,0,0,0,0,0,0
118927.9206,1158512.705,1,46654021.32,0,879,0,0,0,0,0,0,0
118927.9206,1165343.08,1,46654021.32,0,880,0,0,0,0,0,0,0
118927.9206,1172173.455,1,46654021.32,0,881,0,0,0,0,0,0,0
118927.9206,1179003.83,1,46654021.32,0,882,0,0,0,0,0,0,0
118927.9206,1185834.205,1,46654017.84,0,883,0,0,0,0,0,0,0
118927.9206,1192664.579,1,43322751.28,0,884,0,0,0,0,0,0,0
125758.2954,1008244.458,1,37191077.83,1,885,0,0,0,0,0,0,0
125758.2954,1015074.833,1,29336181.65,2,886,0,0,1,0,0,0,1
125758.2954,1021905.208,1,36633695.99,11,887,0,0,0,0,0,0,0
125758.2954,1028735.582,1,40105966.32,9,888,0,0,3,0,0,1,0
125758.2954,1035565.957,1,47364891.05,4,889,0,0,0,0,0,0,0
125758.2954,1042396.332,1,46654019.58,24,890,0,0,3,4,0,1,3
125758.2954,1049226.707,1,46654019.58,0,891,0,0,0,0,0,0,0
125758.2954,1056057.082,1,46654019.58,4,892,0,0,0,0,0,0,0
125758.2954,1062887.457,1,46654019.58,1,893,0,0,0,0,0,0,1
125758.2954,1069717.832,1,46654017.84,2,894,0,0,1,0,0,0,0
125758.2954,1076548.207,1,46654014.37,0,895,0,0,0,0,0,0,0
125758.2954,1083378.581,1,46654016.11,0,896,0,0,1,0,0,0,0
125758.2954,1090208.956,1,46654019.58,0,897,0,0,0,0,0,0,0
125758.2954,1097039.331,1,46654019.58,0,898,0,0,0,0,0,0,0
125758.2954,1103869.706,1,46654019.58,0,899,0,0,0,0,0,1,0
125758.2954,1110700.081,1,46654019.58,0,900,0,0,2,0,0,0,0
125758.2954,1117530.456,1,46654019.58,6,901,0,1,9,0,1,0,4
125758.2954,1124360.831,1,46654019.58,2,902,0,0,4,0,0,1,3
125758.2954,1131191.206,1,46654016.11,0,903,1,0,1,0,0,0,0
125758.2954,1138021.58,1,46654014.37,0,904,0,0,0,0,0,0,0
125758.2954,1144851.955,1,46654019.58,0,905,0,0,0,0,0,0,0
125758.2954,1151682.33,1,46654019.58,0,906,0,0,0,0,0,0,0
125758.2954,1158512.705,1,46654019.58,0,907,0,0,0,0,0,0,0
125758.2954,1165343.08,1,46654019.58,0,908,0,0,0,0,0,0,0
125758.2954,1172173.455,1,46654019.58,0,909,0,0,0,0,0,0,0
125758.2954,1179003.83,1,46654019.58,0,910,0,0,0,0,0,0,0
125758.2954,1185834.205,1,46654016.11,0,911,0,0,0,0,0,0,0
125758.2954,1192664.579,1,43095836.47,0,912,0,0,0,0,0,0,0
132588.6703,1042396.332,1,32541855.25,2,913,2,2,0,3,0,0,4
132588.6703,1049226.707,1,43207293.65,1,914,2,2,2,17,0,3,0
132588.6703,1056057.082,1,46654023.06,0,915,0,0,0,2,0,0,0
132588.6703,1062887.457,1,46654023.06,0,916,1,0,0,1,4,0,1
132588.6703,1069717.832,1,46654021.32,0,917,0,0,0,1,0,0,0
132588.6703,1076548.207,1,46654017.84,0,918,0,0,0,0,0,0,0
132588.6703,1083378.581,1,46654019.58,0,919,0,0,0,0,0,0,0
132588.6703,1090208.956,1,46654023.06,0,920,0,0,0,0,0,0,0
132588.6703,1097039.331,1,46654023.06,0,921,0,0,0,0,0,0,0
132588.6703,1103869.706,1,46654023.06,0,922,0,0,0,0,0,0,0
132588.6703,1110700.081,1,46654023.06,0,923,0,0,0,0,0,0,0
132588.6703,1117530.456,1,46654023.06,0,924,0,0,0,0,0,0,0
132588.6703,1124360.831,1,46654023.06,0,925,0,0,0,0,0,0,0
132588.6703,1131191.206,1,46654019.58,0,926,0,0,0,0,0,0,0
132588.6703,1138021.58,1,46654017.84,0,927,0,0,0,0,0,0,0
132588.6703,1144851.955,1,46654023.06,0,928,0,0,0,0,0,0,0
132588.6703,1151682.33,1,46654023.06,0,929,0,0,0,0,0,0,0
132588.6703,1158512.705,1,46654023.06,0,930,0,0,0,0,0,0,0
132588.6703,1165343.08,1,46654023.06,0,931,0,0,0,0,0,0,0
132588.6703,1172173.455,1,46654023.06,0,932,0,0,0,0,0,0,0
132588.6703,1179003.83,1,46654023.06,0,933,0,0,0,0,0,0,0
132588.6703,1185834.205,1,46654019.58,0,934,0,0,0,0,0,0,0
132588.6703,1192664.579,1,42900182.07,0,935,0,0,0,0,0,0,0
139419.0452,1056057.082,1,33326047.39,1,936,1,0,0,2,0,0,1
139419.0452,1062887.457,1,59131211.24,1,937,7,3,4,2,8,4,50
139419.0452,1069717.832,1,60803232.51,1,938,1,1,1,0,1,1,3
139419.0452,1076548.207,1,46654016.11,0,939,0,0,0,0,0,0,0
139419.0452,1083378.581,1,46654017.84,0,940,0,0,0,0,0,0,0
139419.0452,1090208.956,1,46654021.32,0,941,0,0,0,0,0,0,0
139419.0452,1097039.331,1,46654021.32,0,942,0,0,0,0,0,0,0
139419.0452,1103869.706,1,46654021.32,0,943,0,0,0,0,0,0,0
139419.0452,1110700.081,1,46654021.32,0,944,0,0,0,0,0,0,0
139419.0452,1117530.456,1,46654021.32,0,945,0,0,0,0,0,0,0
139419.0452,1124360.831,1,46654021.32,0,946,0,0,0,0,0,0,0
139419.0452,1131191.206,1,46654017.84,0,947,0,0,0,0,0,0,0
139419.0452,1138021.58,1,46654016.11,0,948,0,0,0,0,0,0,0
139419.0452,1144851.955,1,46654021.32,0,949,0,0,0,0,0,0,0
139419.0452,1151682.33,1,46654021.32,0,950,0,0,0,0,0,0,0
139419.0452,1158512.705,1,46654021.32,0,951,0,0,0,0,0,0,0
139419.0452,1165343.08,1,46654021.32,0,952,0,0,0,0,0,0,0
139419.0452,1172173.455,1,46654021.32,0,953,0,0,0,0,0,0,0
139419.0452,1179003.83,1,46654021.32,0,954,0,0,0,0,0,0,0
139419.0452,1185834.205,1,46654017.84,0,955,0,0,0,0,0,0,0
139419.0452,1192664.579,1,42704522.86,0,956,0,0,0,0,0,0,0
146249.4201,1076548.207,1,61703325.61,1,957,0,0,0,0,0,0,0
146249.4201,1083378.581,1,55033456.53,1,958,0,0,0,0,0,0,0
146249.4201,1090208.956,1,46654023.06,0,959,0,0,0,0,0,0,0
146249.4201,1097039.331,1,46654023.06,0,960,0,0,0,0,0,0,0
146249.4201,1103869.706,1,46654023.06,0,961,0,0,0,0,0,0,0
146249.4201,1110700.081,1,46654023.06,0,962,0,0,0,0,0,0,0
146249.4201,1117530.456,1,46654023.06,0,963,0,0,0,0,0,1,1
146249.4201,1124360.831,1,46654023.06,0,964,0,0,0,0,0,0,0
146249.4201,1131191.206,1,46654019.58,0,965,0,0,0,0,0,0,0
146249.4201,1138021.58,1,46654017.84,0,966,0,0,0,0,0,0,0
146249.4201,1144851.955,1,46654023.06,0,967,0,0,0,0,0,0,0
146249.4201,1151682.33,1,46654023.06,0,968,0,0,0,0,0,0,0
146249.4201,1158512.705,1,46654023.06,0,969,0,0,0,0,0,0,0
146249.4201,1165343.08,1,46654023.06,0,970,0,0,0,0,0,0,0
146249.4201,1172173.455,1,46654023.06,11,971,0,0,0,0,0,0,0
146249.4201,1179003.83,1,46654023.06,4,972,0,0,0,0,0,0,0
146249.4201,1185834.205,1,46654019.58,0,973,0,0,0,0,0,0,0
146249.4201,1192664.579,1,42508866.84,0,974,0,0,0,0,0,0,0
153079.7949,1090208.956,1,41365090.13,3,975,0,0,0,0,0,0,0
153079.7949,1097039.331,1,46033236.28,1,976,0,0,0,0,0,0,0
153079.7949,1103869.706,1,40176729.99,0,977,0,0,0,0,0,0,0
153079.7949,1110700.081,1,40294955.29,0,978,0,0,0,0,0,0,0
153079.7949,1117530.456,1,48359087.37,0,979,0,0,0,0,0,0,0
153079.7949,1124360.831,1,46654021.32,0,980,0,0,0,0,0,0,0
153079.7949,1131191.206,1,46654017.84,0,981,0,0,0,0,0,0,0
153079.7949,1138021.58,1,46654016.11,0,982,0,0,0,0,0,0,0
153079.7949,1144851.955,1,46654021.32,0,983,0,0,0,0,0,0,0
153079.7949,1151682.33,1,46654021.32,0,984,0,0,0,0,0,0,0
153079.7949,1158512.705,1,46654021.32,1,985,0,0,0,0,0,0,0
153079.7949,1165343.08,1,46654021.32,0,986,0,0,0,0,0,0,0
153079.7949,1172173.455,1,46654021.32,8,987,0,0,0,0,0,0,0
153079.7949,1179003.83,1,46654021.32,0,988,0,0,0,0,0,0,0
153079.7949,1185834.205,1,46654017.84,0,989,0,0,0,0,0,0,0
153079.7949,1192664.579,1,42313207.65,0,990,0,0,0,0,0,0,0
159910.1698,1124360.831,1,52911636.13,1,991,0,0,0,0,0,0,0
159910.1698,1131191.206,1,46654017.84,2,992,0,0,0,0,0,0,0
159910.1698,1138021.58,1,46654016.11,6,993,0,0,0,0,0,0,0
159910.1698,1144851.955,1,46654021.32,0,994,0,0,0,0,0,0,0
159910.1698,1151682.33,1,46654021.32,1,995,0,0,0,0,0,0,0
159910.1698,1158512.705,1,46654021.32,1,996,0,0,0,0,0,0,0
159910.1698,1165343.08,1,46654021.32,7,997,0,0,0,0,0,0,0
159910.1698,1172173.455,1,46654021.32,1,998,0,0,0,0,0,0,0
159910.1698,1179003.83,1,46654021.32,0,999,0,0,0,0,0,0,0
159910.1698,1185834.205,1,46654017.84,0,1000,0,0,0,0,0,0,0
159910.1698,1192664.579,1,42117550.04,0,1001,0,0,0,0,0,0,0
166740.5447,1124360.831,1,44238712.97,0,1002,0,0,0,0,0,0,0
166740.5447,1131191.206,1,46654019.58,0,1003,0,0,0,0,0,0,0
166740.5447,1138021.58,1,46654017.84,2,1004,0,0,0,0,0,0,0
166740.5447,1144851.955,1,46654023.06,2,1005,0,0,0,0,0,0,0
166740.5447,1151682.33,1,46654023.06,11,1006,0,0,0,0,0,0,0
166740.5447,1158512.705,1,46654023.06,0,1007,0,0,0,0,0,0,0
166740.5447,1165343.08,1,46654023.06,0,1008,0,0,0,0,0,0,0
166740.5447,1172173.455,1,46654023.06,1,1009,0,0,0,0,0,0,0
166740.5447,1179003.83,1,46654023.06,0,1010,0,0,0,0,0,0,0
166740.5447,1185834.205,1,46654019.58,0,1011,0,0,0,0,0,0,0
166740.5447,1192664.579,1,41962158.48,0,1012,0,0,0,0,0,0,0
173570.9196,1124360.831,1,32073598.99,0,1013,0,0,0,0,0,0,0
173570.9196,1131191.206,1,46654017.84,0,1014,0,0,0,0,0,0,0
173570.9196,1138021.58,1,46654016.11,3,1015,0,0,0,0,0,0,0
173570.9196,1144851.955,1,46654021.32,2,1016,0,0,0,0,0,0,0
173570.9196,1151682.33,1,46654021.32,5,1017,0,0,0,0,0,0,0
173570.9196,1158512.705,1,46654021.32,0,1018,0,0,0,0,0,0,0
173570.9196,1165343.08,1,46654021.32,0,1019,0,0,0,0,0,0,0
173570.9196,1172173.455,1,46654021.32,0,1020,0,0,0,0,0,0,0
173570.9196,1179003.83,1,46654021.32,0,1021,0,0,0,0,0,0,0
173570.9196,1185834.205,1,46654017.84,0,1022,0,0,0,0,0,0,0
173570.9196,1192664.579,1,42554155.33,0,1023,0,0,0,0,0,0,0
180401.2944,1131191.206,1,49739334.42,0,1024,0,0,0,0,0,0,0
180401.2944,1138021.58,1,46654017.84,0,1025,0,0,0,0,0,0,0
180401.2944,1144851.955,1,46654023.06,5,1026,0,0,0,0,0,0,0
180401.2944,1151682.33,1,46654023.06,0,1027,0,0,0,0,0,0,0
180401.2944,1158512.705,1,46654023.06,0,1028,0,0,0,0,0,0,0
180401.2944,1165343.08,1,46654023.06,0,1029,0,0,0,0,0,0,0
180401.2944,1172173.455,1,46654023.06,0,1030,0,0,0,0,0,0,0
180401.2944,1179003.83,1,46654023.06,0,1031,0,0,0,0,0,0,0
180401.2944,1185834.205,1,46654019.58,0,1032,0,0,0,0,0,0,0
180401.2944,1192664.579,1,43427527.52,0,1033,0,0,0,0,0,0,0
187231.6693,1138021.58,1,59001259.95,1,1034,0,0,0,0,0,0,0
187231.6693,1144851.955,1,61527389.6,0,1035,0,0,0,0,0,0,0
187231.6693,1151682.33,1,46654021.32,0,1036,0,0,0,0,0,0,0
187231.6693,1158512.705,1,57974843.88,0,1037,0,0,0,0,0,0,0
187231.6693,1165343.08,1,45809311.56,0,1038,0,0,0,0,0,0,0
187231.6693,1172173.455,1,46654021.32,0,1039,0,0,0,0,0,0,0
187231.6693,1179003.83,1,46654021.32,0,1040,0,0,0,0,0,0,0
187231.6693,1185834.205,1,46654017.84,0,1041,0,0,0,0,0,0,0
187231.6693,1192664.579,1,44300895.6,0,1042,0,0,0,0,0,0,0
194062.0442,1151682.33,1,50588398.67,3,1043,0,0,0,0,0,0,0
194062.0442,1172173.455,1,21471552.74,0,1044,0,0,0,0,0,0,0
194062.0442,1179003.83,1,41873511.32,0,1045,0,0,0,0,0,0,0
194062.0442,1185834.205,1,58404403.35,0,1046,0,0,0,0,0,0,0
194062.0442,1192664.579,1,48210285.58,0,1047,0,0,0,0,0,0,0
36963.42206,871636.9603,2,36229906.21,0,1048,0,0,0,0,0,0,0
36963.42206,878467.3352,2,29397866.57,1,1049,0,1,1,0,1,1,0
43793.79694,871636.9603,2,49487550.06,0,1050,0,4,1,0,2,1,0
43793.79694,878467.3352,2,46654018.98,5,1051,0,0,0,0,0,0,0
43793.79694,885297.7101,2,56487004.08,1,1052,0,1,0,0,0,0,0
43793.79694,892128.0849,2,46576179.62,2,1053,0,0,0,0,0,0,0
43793.79694,898958.4598,2,39491633.89,1,1054,0,0,0,0,0,0,0
50624.17181,871636.9603,2,52042037.04,0,1055,0,0,0,0,0,0,0
50624.17181,878467.3352,2,46654018.98,1,1056,0,0,0,0,0,0,0
50624.17181,885297.7101,2,46654021.01,4,1057,0,0,0,0,0,1,0
50624.17181,892128.0849,2,46654021.01,2,1058,0,0,0,0,0,0,0
50624.17181,898958.4598,2,46654021.01,0,1059,0,0,0,0,0,0,0
50624.17181,905788.8347,2,60928213.4,3,1060,0,0,0,0,0,0,0
50624.17181,912619.2096,2,53843666.87,2,1061,0,0,0,0,0,0,0
50624.17181,919449.5844,2,40502642.51,0,1062,0,0,0,0,0,0,0
50624.17181,926279.9593,2,29280254.45,0,1063,0,0,0,0,0,0,0
57454.54669,871636.9603,2,54596524.03,0,1064,0,0,0,0,0,0,0
57454.54669,878467.3352,2,46654018.98,0,1065,0,0,0,0,0,0,0
57454.54669,885297.7101,2,46654021.01,1,1066,0,0,0,0,0,0,0
57454.54669,892128.0849,2,46654021.01,1,1067,0,0,0,0,0,0,0
57454.54669,898958.4598,2,46654021.01,3,1068,0,0,0,0,0,0,0
57454.54669,905788.8347,2,46654021.01,1,1069,0,0,0,0,0,0,0
57454.54669,912619.2096,2,46654021.01,0,1070,0,0,0,0,0,0,0
57454.54669,919449.5844,2,46654021.01,0,1071,0,0,0,0,0,0,0
57454.54669,926279.9593,2,46654021.01,1,1072,0,0,0,0,0,0,0
57454.54669,933110.3342,2,55619280.78,2,1073,0,0,0,0,0,0,0
57454.54669,939940.7091,2,54289043.2,0,1074,0,0,0,1,0,1,1
64284.92156,871636.9603,2,57151011.02,1,1075,0,0,0,0,0,0,0
64284.92156,878467.3352,2,46654018.98,0,1076,0,0,0,0,0,0,0
64284.92156,885297.7101,2,46654021.01,2,1077,0,0,0,0,0,0,0
64284.92156,892128.0849,2,46654021.01,0,1078,0,0,0,0,0,0,0
64284.92156,898958.4598,2,46654021.01,0,1079,0,0,0,0,0,0,0
64284.92156,905788.8347,2,46654021.01,0,1080,0,0,0,0,0,0,0
64284.92156,912619.2096,2,46654021.01,1,1081,0,0,0,0,0,0,0
64284.92156,919449.5844,2,46654021.01,0,1082,0,0,0,0,0,0,0
64284.92156,926279.9593,2,46654021.01,0,1083,0,0,0,0,0,0,0
64284.92156,933110.3342,2,46654021.01,4,1084,0,0,0,0,0,0,0
64284.92156,939940.7091,2,57879734.91,3,1085,0,0,0,0,0,0,0
71115.29644,871636.9603,2,59621046.81,1,1086,0,0,1,0,0,0,1
71115.29644,878467.3352,2,46654018.98,1,1087,0,0,0,0,0,0,0
71115.29644,885297.7101,2,46654021.01,0,1088,0,0,0,0,0,0,0
71115.29644,892128.0849,2,46654021.01,0,1089,0,0,0,0,0,0,0
71115.29644,898958.4598,2,46654021.01,0,1090,0,0,0,0,0,0,0
71115.29644,905788.8347,2,46654021.01,0,1091,0,0,0,0,0,0,0
71115.29644,912619.2096,2,46654021.01,2,1092,0,0,0,0,0,0,0
71115.29644,919449.5844,2,46654021.01,0,1093,0,0,0,0,0,0,0
71115.29644,926279.9593,2,46654021.01,0,1094,0,1,0,0,0,0,1
