X,Y,id,Area,Pacount,Order,MR,OB,JB,GB,AO,BB,GM,Gridall,GridT1,GridPA
95875.40536,925426.1625,2,2915876.313,0,18158,0,0,0,0,0,0,0,0,0,0
95875.40536,927133.7562,2,2915875.807,0,18159,0,0,0,0,0,0,0,0,0,0
95875.40536,928841.3499,2,2915876.313,0,18160,0,0,0,0,0,0,0,0,0,0
95875.40536,930548.9436,2,2915875.807,0,18161,0,0,0,0,0,0,0,0,0,0
95875.40536,932256.5373,2,2915876.313,0,18162,0,0,0,0,0,0,0,0,0,0
95875.40536,933964.131,2,2915875.807,0,18163,0,0,0,0,0,0,0,0,0,0
95875.40536,935671.7248,2,2915876.313,0,18164,0,0,0,0,0,0,0,0,0,0
95875.40536,937379.3185,2,2915875.807,0,18165,0,0,0,0,0,0,0,0,0,0
95875.40536,939086.9122,2,2915876.313,0,18166,0,0,0,0,0,0,0,0,0,0
95875.40536,940794.5059,2,2915875.807,0,18167,0,0,0,0,0,0,0,0,0,0
95875.40536,942502.0996,2,2927092.289,0,18168,0,0,0,0,0,0,0,0,0,0
97582.99908,865660.3823,2,1862242.327,0,18169,0,0,0,0,0,0,0,0,0,0
97582.99908,867367.976,2,2915876.313,0,18170,0,0,0,0,0,0,0,0,0,0
97582.99908,869075.5697,2,2915876.819,0,18171,0,0,0,0,0,0,0,0,0,0
97582.99908,870783.1635,2,2915876.313,0,18172,0,0,0,0,0,0,0,0,0,0
97582.99908,872490.7572,2,2915876.819,0,18173,0,0,0,0,0,0,0,0,0,0
97582.99908,874198.3509,2,2915876.313,0,18174,0,0,0,0,0,0,0,0,0,0
97582.99908,875905.9446,2,2915876.313,0,18175,0,0,0,0,0,0,0,0,0,0
97582.99908,877613.5383,2,2915876.819,0,18176,0,0,0,0,0,0,0,0,0,0
97582.99908,879321.132,2,2915876.313,0,18177,0,0,0,0,0,0,0,0,0,0
97582.99908,881028.7258,2,2915876.313,0,18178,0,0,0,0,0,0,0,0,0,0
97582.99908,882736.3195,2,2915876.313,0,18179,0,0,0,0,0,0,0,0,0,0
97582.99908,884443.9132,2,2915876.819,0,18180,0,0,0,0,0,0,0,0,0,0
97582.99908,886151.5069,2,2915876.313,0,18181,0,0,0,0,0,0,0,0,0,0
97582.99908,887859.1006,2,2915876.819,0,18182,0,0,0,0,0,0,0,0,0,0
97582.99908,889566.6944,2,2915876.819,0,18183,0,0,0,0,0,0,0,0,0,0
97582.99908,891274.2881,2,2915876.313,1,18184,0,0,0,0,0,0,0,1,0,1
97582.99908,892981.8818,2,2915876.313,0,18185,0,0,0,0,0,0,0,0,0,0
97582.99908,894689.4755,2,2915876.819,0,18186,0,0,0,0,0,0,0,0,0,0
97582.99908,896397.0692,2,2915876.313,0,18187,0,0,0,0,0,0,0,0,0,0
97582.99908,898104.663,2,2915876.819,0,18188,0,0,0,0,0,0,0,0,0,0
97582.99908,899812.2567,2,2915876.313,0,18189,0,0,0,0,0,0,0,0,0,0
97582.99908,901519.8504,2,2915876.819,0,18190,0,0,0,0,0,0,0,0,0,0
97582.99908,903227.4441,2,2915876.313,0,18191,0,0,0,0,0,0,0,0,0,0
97582.99908,904935.0378,2,2915876.819,0,18192,0,0,0,0,0,0,0,0,0,0
97582.99908,906642.6315,2,2915876.313,0,18193,0,0,0,0,0,0,0,0,0,0
97582.99908,908350.2253,2,2915876.819,0,18194,0,0,0,0,0,0,0,0,0,0
97582.99908,910057.819,2,2915876.313,0,18195,0,0,0,0,0,0,0,0,0,0
97582.99908,911765.4127,2,2915876.819,0,18196,0,0,0,0,0,0,0,0,0,0
97582.99908,913473.0064,2,2915876.313,0,18197,0,0,0,0,0,0,0,0,0,0
97582.99908,915180.6001,2,2915876.819,2,18198,0,0,0,0,0,0,0,1,0,1
97582.99908,916888.1939,2,2915876.313,4,18199,0,0,0,0,0,0,0,1,0,1
97582.99908,918595.7876,2,2915876.819,1,18200,0,0,0,0,0,0,0,1,0,1
97582.99908,920303.3813,2,2915876.313,0,18201,0,0,0,0,0,0,0,0,0,0
97582.99908,922010.975,2,2915876.819,0,18202,0,0,0,0,0,0,0,0,0,0
97582.99908,923718.5687,2,2915876.313,0,18203,0,0,0,0,0,0,0,0,0,0
97582.99908,925426.1625,2,2915876.819,0,18204,0,0,0,0,0,0,0,0,0,0
97582.99908,927133.7562,2,2915876.313,0,18205,0,0,0,0,0,0,0,0,0,0
97582.99908,928841.3499,2,2915876.819,0,18206,0,0,0,0,0,0,0,0,0,0
97582.99908,930548.9436,2,2915876.313,0,18207,0,0,0,0,0,0,0,0,0,0
97582.99908,932256.5373,2,2915876.819,0,18208,0,0,0,0,0,0,0,0,0,0
97582.99908,933964.131,2,2915876.313,0,18209,0,0,0,0,0,0,0,0,0,0
97582.99908,935671.7248,2,2915876.819,0,18210,0,0,0,0,0,0,0,0,0,0
97582.99908,937379.3185,2,2915876.313,0,18211,0,0,0,0,0,0,0,0,0,0
97582.99908,939086.9122,2,2915876.819,0,18212,0,0,0,0,0,0,0,0,0,0
97582.99908,940794.5059,2,2915876.313,0,18213,0,0,0,0,0,0,0,0,0,0
97582.99908,942502.0996,2,2790131.573,0,18214,0,0,0,0,0,0,0,0,0,0
99290.5928,865660.3823,2,2177596.823,1,18215,0,0,0,0,0,0,0,1,0,1
99290.5928,867367.976,2,2915875.807,1,18216,0,0,0,0,0,0,0,1,0,1
99290.5928,869075.5697,2,2915876.313,3,18217,0,0,0,0,0,0,0,1,0,1
99290.5928,870783.1635,2,2915875.807,0,18218,0,0,0,0,0,0,0,0,0,0
99290.5928,872490.7572,2,2915876.313,0,18219,0,0,0,0,0,0,0,0,0,0
99290.5928,874198.3509,2,2915875.807,0,18220,0,0,0,0,0,0,0,0,0,0
99290.5928,875905.9446,2,2915875.807,0,18221,0,0,0,0,0,0,0,0,0,0
99290.5928,877613.5383,2,2915876.313,0,18222,0,0,0,0,0,0,0,0,0,0
99290.5928,879321.132,2,2915875.807,0,18223,0,0,0,0,0,0,0,0,0,0
99290.5928,881028.7258,2,2915875.807,1,18224,0,0,0,0,0,0,0,1,0,1
99290.5928,882736.3195,2,2915875.807,0,18225,0,0,0,0,0,0,0,0,0,0
99290.5928,884443.9132,2,2915876.313,0,18226,0,0,0,0,0,0,0,0,0,0
99290.5928,886151.5069,2,2915875.807,0,18227,0,0,0,0,0,0,0,0,0,0
99290.5928,887859.1006,2,2915876.313,0,18228,0,0,0,0,0,0,0,0,0,0
99290.5928,889566.6944,2,2915876.313,0,18229,0,0,0,0,0,0,0,0,0,0
99290.5928,891274.2881,2,2915875.807,0,18230,0,0,0,0,0,0,0,0,0,0
99290.5928,892981.8818,2,2915875.807,0,18231,0,0,0,0,0,0,0,0,0,0
99290.5928,894689.4755,2,2915876.313,0,18232,0,0,0,0,0,0,0,0,0,0
99290.5928,896397.0692,2,2915875.807,0,18233,0,0,0,0,0,0,0,0,0,0
99290.5928,898104.663,2,2915876.313,0,18234,0,0,0,0,0,0,0,0,0,0
99290.5928,899812.2567,2,2915875.807,0,18235,0,0,0,0,0,0,0,0,0,0
99290.5928,901519.8504,2,2915876.313,0,18236,0,0,0,0,0,0,0,0,0,0
99290.5928,903227.4441,2,2915875.807,0,18237,0,0,0,0,0,0,0,0,0,0
99290.5928,904935.0378,2,2915876.313,0,18238,0,0,0,0,0,0,0,0,0,0
99290.5928,906642.6315,2,2915875.807,0,18239,0,0,0,0,0,0,0,0,0,0
99290.5928,908350.2253,2,2915876.313,0,18240,0,0,0,0,0,0,0,0,0,0
99290.5928,910057.819,2,2915875.807,0,18241,0,0,0,0,0,0,0,0,0,0
99290.5928,911765.4127,2,2915876.313,0,18242,0,0,0,0,0,0,0,0,0,0
99290.5928,913473.0064,2,2915875.807,0,18243,0,0,0,0,0,0,0,0,0,0
99290.5928,915180.6001,2,2915876.313,1,18244,0,0,0,0,0,0,0,1,0,1
99290.5928,916888.1939,2,2915875.807,1,18245,0,0,0,0,0,0,0,1,0,1
99290.5928,918595.7876,2,2915876.313,0,18246,0,0,0,0,0,0,0,0,0,0
99290.5928,920303.3813,2,2915875.807,0,18247,0,0,0,0,0,0,0,0,0,0
99290.5928,922010.975,2,2915876.313,0,18248,0,0,0,0,0,0,0,0,0,0
99290.5928,923718.5687,2,2915875.807,0,18249,0,0,0,0,0,0,0,0,0,0
99290.5928,925426.1625,2,2915876.313,0,18250,0,0,0,0,0,0,0,0,0,0
99290.5928,927133.7562,2,2915875.807,0,18251,0,0,0,0,0,0,0,0,0,0
99290.5928,928841.3499,2,2915876.313,0,18252,0,0,0,0,0,0,0,0,0,0
99290.5928,930548.9436,2,2915875.807,0,18253,0,0,0,0,0,0,0,0,0,0
99290.5928,932256.5373,2,2915876.313,0,18254,0,0,0,0,0,0,0,0,0,0
99290.5928,933964.131,2,2915875.807,0,18255,0,0,0,0,0,0,0,0,0,0
99290.5928,935671.7248,2,2915876.313,0,18256,0,0,0,0,0,0,0,0,0,0
99290.5928,937379.3185,2,2915875.807,0,18257,0,0,0,0,0,0,0,0,0,0
99290.5928,939086.9122,2,2915876.313,0,18258,0,0,0,0,0,0,0,0,0,0
99290.5928,940794.5059,2,2915875.807,0,18259,0,0,0,0,0,0,0,0,0,0
99290.5928,942502.0996,2,2653169.889,0,18260,0,0,0,0,0,0,0,0,0,0
100998.1865,865660.3823,2,2492951.642,0,18261,0,0,0,0,0,0,0,0,0,0
100998.1865,867367.976,2,2915875.807,0,18262,0,0,0,0,0,0,0,0,0,0
100998.1865,869075.5697,2,2915876.313,0,18263,0,0,0,0,0,0,0,0,0,0
100998.1865,870783.1635,2,2915875.807,0,18264,0,0,0,0,0,0,0,0,0,0
100998.1865,872490.7572,2,2915876.313,0,18265,0,0,0,0,0,0,0,0,0,0
100998.1865,874198.3509,2,2915875.807,0,18266,0,0,0,0,0,0,0,0,0,0
100998.1865,875905.9446,2,2915875.807,0,18267,0,0,0,0,0,0,0,0,0,0
100998.1865,877613.5383,2,2915876.313,0,18268,0,0,0,0,0,0,0,0,0,0
100998.1865,879321.132,2,2915875.807,0,18269,0,0,0,0,0,0,0,0,0,0
100998.1865,881028.7258,2,2915875.807,25,18270,0,0,0,0,0,0,0,1,0,1
100998.1865,882736.3195,2,2915875.807,1,18271,0,0,0,0,0,0,0,1,0,1
100998.1865,884443.9132,2,2915876.313,0,18272,0,0,0,0,0,0,0,0,0,0
100998.1865,886151.5069,2,2915875.807,0,18273,0,0,0,0,0,0,0,0,0,0
100998.1865,887859.1006,2,2915876.313,0,18274,0,0,0,0,0,0,0,0,0,0
100998.1865,889566.6944,2,2915876.313,0,18275,0,0,0,0,0,0,0,0,0,0
100998.1865,891274.2881,2,2915875.807,0,18276,0,0,0,0,0,0,0,0,0,0
100998.1865,892981.8818,2,2915875.807,0,18277,0,0,0,0,0,0,0,0,0,0
100998.1865,894689.4755,2,2915876.313,0,18278,0,0,0,0,0,0,0,0,0,0
100998.1865,896397.0692,2,2915875.807,0,18279,0,0,0,0,0,0,0,0,0,0
100998.1865,898104.663,2,2915876.313,0,18280,0,0,0,0,0,0,0,0,0,0
100998.1865,899812.2567,2,2915875.807,0,18281,0,0,0,0,0,0,0,0,0,0
100998.1865,901519.8504,2,2915876.313,0,18282,0,0,0,0,0,0,0,0,0,0
100998.1865,903227.4441,2,2915875.807,0,18283,0,0,1,0,0,0,0,1,1,0
100998.1865,904935.0378,2,2915876.313,1,18284,0,0,0,0,0,0,0,1,0,1
100998.1865,906642.6315,2,2915875.807,0,18285,0,0,0,0,0,0,0,0,0,0
100998.1865,908350.2253,2,2915876.313,0,18286,0,0,0,0,0,0,0,0,0,0
100998.1865,910057.819,2,2915875.807,1,18287,0,0,0,0,0,0,0,1,0,1
100998.1865,911765.4127,2,2915876.313,0,18288,0,0,0,0,0,0,0,0,0,0
100998.1865,913473.0064,2,2915875.807,0,18289,0,0,0,0,0,0,0,0,0,0
100998.1865,915180.6001,2,2915876.313,0,18290,0,0,0,0,0,0,0,0,0,0
100998.1865,916888.1939,2,2915875.807,0,18291,0,0,0,0,0,0,0,0,0,0
100998.1865,918595.7876,2,2915876.313,0,18292,0,0,0,0,0,0,0,0,0,0
100998.1865,920303.3813,2,2915875.807,0,18293,0,0,0,0,0,0,0,0,0,0
100998.1865,922010.975,2,2915876.313,0,18294,0,0,0,0,0,0,0,0,0,0
100998.1865,923718.5687,2,2915875.807,0,18295,0,0,0,0,0,0,0,0,0,0
100998.1865,925426.1625,2,2915876.313,0,18296,0,0,0,0,0,0,0,0,0,0
100998.1865,927133.7562,2,2915875.807,0,18297,0,0,0,0,0,0,0,0,0,0
100998.1865,928841.3499,2,2915876.313,0,18298,0,0,0,0,0,0,0,0,0,0
100998.1865,930548.9436,2,2915875.807,2,18299,0,0,0,0,0,0,0,1,0,1
100998.1865,932256.5373,2,2915876.313,0,18300,0,0,0,0,0,0,0,0,0,0
100998.1865,933964.131,2,2915875.807,0,18301,0,0,0,0,0,0,0,0,0,0
100998.1865,935671.7248,2,2915876.313,0,18302,0,0,0,0,0,0,0,0,0,0
100998.1865,937379.3185,2,2915875.807,0,18303,0,0,0,0,0,0,0,0,0,0
100998.1865,939086.9122,2,2915876.313,0,18304,0,0,0,0,0,0,0,0,0,0
100998.1865,940794.5059,2,2915875.807,0,18305,0,0,0,0,0,0,0,0,0,0
100998.1865,942502.0996,2,2516208.689,0,18306,0,0,0,0,0,0,0,0,0,0
102705.7802,865660.3823,2,2808306.949,0,18307,0,0,0,0,0,0,0,0,0,0
102705.7802,867367.976,2,2915876.313,0,18308,0,0,0,0,0,0,0,0,0,0
102705.7802,869075.5697,2,2915876.819,0,18309,0,0,0,0,0,0,0,0,0,0
102705.7802,870783.1635,2,2915876.313,1,18310,0,0,0,0,0,0,0,1,0,1
102705.7802,872490.7572,2,2915876.819,2,18311,0,0,0,0,0,0,0,1,0,1
102705.7802,874198.3509,2,2915876.313,3,18312,0,0,0,0,0,0,0,1,0,1
102705.7802,875905.9446,2,2915876.313,0,18313,0,0,0,0,0,0,0,0,0,0
102705.7802,877613.5383,2,2915876.819,0,18314,0,0,0,0,0,0,0,0,0,0
102705.7802,879321.132,2,2915876.313,0,18315,0,0,0,0,0,0,0,0,0,0
102705.7802,881028.7258,2,2915876.313,0,18316,0,0,0,0,0,0,0,0,0,0
102705.7802,882736.3195,2,2915876.313,0,18317,0,0,0,0,0,0,0,0,0,0
102705.7802,884443.9132,2,2915876.819,0,18318,0,0,0,0,0,0,0,0,0,0
102705.7802,886151.5069,2,2915876.313,0,18319,0,0,0,0,0,0,0,0,0,0
102705.7802,887859.1006,2,2915876.819,0,18320,0,0,0,0,0,0,0,0,0,0
102705.7802,889566.6944,2,2915876.819,0,18321,0,0,0,0,0,0,0,0,0,0
102705.7802,891274.2881,2,2915876.313,0,18322,0,0,0,0,0,0,0,0,0,0
102705.7802,892981.8818,2,2915876.313,0,18323,0,0,0,0,0,0,0,0,0,0
102705.7802,894689.4755,2,2915876.819,0,18324,0,0,0,0,0,0,0,0,0,0
102705.7802,896397.0692,2,2915876.313,0,18325,0,0,0,0,0,0,0,0,0,0
102705.7802,898104.663,2,2915876.819,0,18326,0,0,0,0,0,0,0,0,0,0
102705.7802,899812.2567,2,2915876.313,0,18327,0,1,0,0,0,0,0,1,1,0
102705.7802,901519.8504,2,2915876.819,0,18328,0,0,0,0,0,0,0,0,0,0
102705.7802,903227.4441,2,2915876.313,0,18329,0,0,0,0,0,0,0,0,0,0
102705.7802,904935.0378,2,2915876.819,0,18330,0,0,0,0,0,0,0,0,0,0
102705.7802,906642.6315,2,2915876.313,0,18331,0,0,0,0,0,0,0,0,0,0
102705.7802,908350.2253,2,2915876.819,0,18332,0,0,0,0,0,0,0,0,0,0
102705.7802,910057.819,2,2915876.313,1,18333,0,0,0,0,0,0,0,1,0,1
102705.7802,911765.4127,2,2915876.819,0,18334,0,0,0,0,0,0,0,0,0,0
102705.7802,913473.0064,2,2915876.313,0,18335,0,0,0,0,0,0,0,0,0,0
102705.7802,915180.6001,2,2915876.819,0,18336,0,0,0,0,0,0,0,0,0,0
102705.7802,916888.1939,2,2915876.313,0,18337,0,0,0,0,0,0,0,0,0,0
102705.7802,918595.7876,2,2915876.819,0,18338,0,0,0,0,0,0,0,0,0,0
102705.7802,920303.3813,2,2915876.313,0,18339,0,0,0,0,0,0,0,0,0,0
102705.7802,922010.975,2,2915876.819,0,18340,0,0,0,0,0,0,0,0,0,0
102705.7802,923718.5687,2,2915876.313,1,18341,0,0,0,0,0,0,0,1,0,1
102705.7802,925426.1625,2,2915876.819,0,18342,0,0,0,0,0,0,0,0,0,0
102705.7802,927133.7562,2,2915876.313,0,18343,0,0,0,0,0,0,0,0,0,0
102705.7802,928841.3499,2,2915876.819,3,18344,0,0,0,0,0,0,0,1,0,1
102705.7802,930548.9436,2,2915876.313,0,18345,0,0,0,0,0,0,0,0,0,0
102705.7802,932256.5373,2,2915876.819,0,18346,0,0,0,0,0,0,0,0,0,0
102705.7802,933964.131,2,2915876.313,0,18347,0,0,0,0,0,0,0,0,0,0
102705.7802,935671.7248,2,2915876.819,0,18348,0,0,0,0,0,0,0,0,0,0
102705.7802,937379.3185,2,2915876.313,0,18349,0,0,0,0,0,0,0,0,0,0
102705.7802,939086.9122,2,2915876.819,0,18350,0,0,0,0,0,0,0,0,0,0
102705.7802,940794.5059,2,2915876.313,0,18351,0,0,0,0,0,0,0,0,0,0
102705.7802,942502.0996,2,2379248.155,0,18352,0,0,0,0,0,0,0,0,0,0
104413.374,865660.3823,2,3123661.823,0,18353,0,0,0,0,0,0,0,0,0,0
104413.374,867367.976,2,2915876.313,0,18354,0,0,0,0,0,0,0,0,0,0
104413.374,869075.5697,2,2915876.819,0,18355,0,0,0,0,0,0,0,0,0,0
104413.374,870783.1635,2,2915876.313,0,18356,0,0,0,0,0,0,0,0,0,0
104413.374,872490.7572,2,2915876.819,3,18357,0,1,0,0,0,1,0,1,1,1
104413.374,874198.3509,2,2915876.313,1,18358,0,0,0,0,0,0,0,1,0,1
104413.374,875905.9446,2,2915876.313,0,18359,0,0,0,0,0,0,0,0,0,0
104413.374,877613.5383,2,2915876.819,0,18360,0,0,0,0,0,0,0,0,0,0
104413.374,879321.132,2,2915876.313,0,18361,0,0,0,0,0,0,0,0,0,0
104413.374,881028.7258,2,2915876.313,0,18362,0,0,0,0,0,0,0,0,0,0
104413.374,882736.3195,2,2915876.313,1,18363,0,0,0,0,0,0,0,1,0,1
104413.374,884443.9132,2,2915876.819,12,18364,0,0,0,0,0,0,0,1,0,1
104413.374,886151.5069,2,2915876.313,3,18365,0,0,0,0,0,0,0,1,0,1
104413.374,887859.1006,2,2915876.819,2,18366,0,0,0,0,0,0,0,1,0,1
104413.374,889566.6944,2,2915876.819,8,18367,0,0,0,0,0,0,0,1,0,1
104413.374,891274.2881,2,2915876.313,0,18368,0,0,0,0,0,0,0,0,0,0
104413.374,892981.8818,2,2915876.313,0,18369,0,0,0,0,0,0,0,0,0,0
104413.374,894689.4755,2,2915876.819,0,18370,0,0,0,0,0,0,0,0,0,0
104413.374,896397.0692,2,2915876.313,0,18371,0,0,0,0,0,0,0,0,0,0
104413.374,898104.663,2,2915876.819,0,18372,0,0,0,0,0,0,0,0,0,0
104413.374,899812.2567,2,2915876.313,0,18373,0,0,0,0,0,0,0,0,0,0
104413.374,901519.8504,2,2915876.819,0,18374,0,0,0,0,0,0,0,0,0,0
104413.374,903227.4441,2,2915876.313,0,18375,0,0,0,0,0,0,0,0,0,0
104413.374,904935.0378,2,2915876.819,0,18376,0,0,0,0,0,0,0,0,0,0
104413.374,906642.6315,2,2915876.313,0,18377,0,0,0,0,0,0,0,0,0,0
104413.374,908350.2253,2,2915876.819,0,18378,0,0,0,0,0,0,0,0,0,0
104413.374,910057.819,2,2915876.313,0,18379,0,0,0,0,0,0,0,0,0,0
104413.374,911765.4127,2,2915876.819,0,18380,0,0,0,0,0,0,0,0,0,0
104413.374,913473.0064,2,2915876.313,0,18381,0,0,0,0,0,0,0,0,0,0
104413.374,915180.6001,2,2915876.819,0,18382,0,0,0,0,0,0,0,0,0,0
104413.374,916888.1939,2,2915876.313,0,18383,0,0,0,0,0,0,0,0,0,0
104413.374,918595.7876,2,2915876.819,0,18384,0,0,0,0,0,0,0,0,0,0
104413.374,920303.3813,2,2915876.313,0,18385,0,0,0,0,0,0,0,0,0,0
104413.374,922010.975,2,2915876.819,0,18386,0,0,0,0,0,0,0,0,0,0
104413.374,923718.5687,2,2915876.313,0,18387,0,0,0,0,0,0,0,0,0,0
104413.374,925426.1625,2,2915876.819,0,18388,0,0,0,0,0,0,0,0,0,0
104413.374,927133.7562,2,2915876.313,0,18389,0,0,0,0,0,0,0,0,0,0
104413.374,928841.3499,2,2915876.819,1,18390,0,0,0,0,0,0,0,1,0,1
104413.374,930548.9436,2,2915876.313,0,18391,0,0,0,0,0,0,0,0,0,0
104413.374,932256.5373,2,2915876.819,0,18392,0,0,0,0,0,0,0,0,0,0
104413.374,933964.131,2,2915876.313,0,18393,0,0,0,0,0,0,0,0,0,0
104413.374,935671.7248,2,2915876.819,0,18394,0,0,0,0,0,0,0,0,0,0
104413.374,937379.3185,2,2915876.313,0,18395,0,0,0,0,0,0,0,0,0,0
104413.374,939086.9122,2,2915876.819,0,18396,0,0,0,0,0,0,0,0,0,0
104413.374,940794.5059,2,2915876.313,0,18397,0,0,0,0,0,0,0,0,0,0
104413.374,942502.0996,2,2242287.185,0,18398,0,0,0,0,0,0,0,0,0,0
106120.9677,865660.3823,2,3439016.1,0,18399,0,0,0,0,0,0,0,0,0,0
106120.9677,867367.976,2,2915875.807,0,18400,0,0,0,0,0,0,0,0,0,0
106120.9677,869075.5697,2,2915876.313,0,18401,0,0,0,0,0,0,0,0,0,0
106120.9677,870783.1635,2,2915875.807,0,18402,0,0,0,0,0,0,0,0,0,0
106120.9677,872490.7572,2,2915876.313,0,18403,0,0,0,0,0,0,0,0,0,0
106120.9677,874198.3509,2,2915875.807,0,18404,0,0,0,0,0,0,0,0,0,0
106120.9677,875905.9446,2,2915875.807,0,18405,0,0,0,0,0,0,0,0,0,0
106120.9677,877613.5383,2,2915876.313,0,18406,0,0,0,0,0,0,0,0,0,0
106120.9677,879321.132,2,2915875.807,0,18407,0,0,0,0,0,0,0,0,0,0
106120.9677,881028.7258,2,2915875.807,0,18408,0,0,0,0,0,0,0,0,0,0
106120.9677,882736.3195,2,2915875.807,0,18409,0,0,0,0,0,0,0,0,0,0
106120.9677,884443.9132,2,2915876.313,0,18410,0,0,0,0,0,0,0,0,0,0
106120.9677,886151.5069,2,2915875.807,4,18411,0,0,0,0,0,0,0,1,0,1
106120.9677,887859.1006,2,2915876.313,0,18412,0,0,0,0,0,0,0,0,0,0
106120.9677,889566.6944,2,2915876.313,6,18413,0,0,0,0,0,0,0,1,0,1
106120.9677,891274.2881,2,2915875.807,0,18414,0,0,0,0,0,0,0,0,0,0
106120.9677,892981.8818,2,2915875.807,0,18415,0,0,0,0,0,0,0,0,0,0
106120.9677,894689.4755,2,2915876.313,0,18416,0,0,0,0,0,0,0,0,0,0
106120.9677,896397.0692,2,2915875.807,1,18417,0,0,0,0,0,0,0,1,0,1
106120.9677,898104.663,2,2915876.313,0,18418,0,0,0,0,0,0,2,1,1,0
106120.9677,899812.2567,2,2915875.807,0,18419,0,0,0,0,0,0,0,0,0,0
106120.9677,901519.8504,2,2915876.313,0,18420,0,0,0,0,0,0,0,0,0,0
106120.9677,903227.4441,2,2915875.807,0,18421,0,0,0,0,0,0,0,0,0,0
106120.9677,904935.0378,2,2915876.313,0,18422,0,0,0,0,0,0,0,0,0,0
106120.9677,906642.6315,2,2915875.807,0,18423,0,0,0,0,0,0,0,0,0,0
106120.9677,908350.2253,2,2915876.313,0,18424,0,0,0,0,0,0,0,0,0,0
106120.9677,910057.819,2,2915875.807,0,18425,0,0,0,0,0,0,0,0,0,0
106120.9677,911765.4127,2,2915876.313,1,18426,0,0,0,0,0,0,0,1,0,1
106120.9677,913473.0064,2,2915875.807,0,18427,0,0,0,0,0,0,0,0,0,0
106120.9677,915180.6001,2,2915876.313,0,18428,0,0,0,0,0,0,0,0,0,0
106120.9677,916888.1939,2,2915875.807,0,18429,0,0,0,0,0,0,0,0,0,0
106120.9677,918595.7876,2,2915876.313,0,18430,0,0,0,0,0,0,0,0,0,0
106120.9677,920303.3813,2,2915875.807,0,18431,0,0,0,0,0,0,0,0,0,0
106120.9677,922010.975,2,2915876.313,0,18432,0,0,0,0,0,0,0,0,0,0
106120.9677,923718.5687,2,2915875.807,0,18433,0,0,0,0,0,0,0,0,0,0
106120.9677,925426.1625,2,2915876.313,0,18434,0,0,0,0,0,0,0,0,0,0
106120.9677,927133.7562,2,2915875.807,0,18435,0,0,0,0,0,0,0,0,0,0
106120.9677,928841.3499,2,2915876.313,0,18436,0,0,0,0,0,0,0,0,0,0
106120.9677,930548.9436,2,2915875.807,0,18437,0,0,0,0,0,0,0,0,0,0
106120.9677,932256.5373,2,2915876.313,0,18438,0,0,0,0,0,0,0,0,0,0
106120.9677,933964.131,2,2915875.807,0,18439,0,0,0,0,0,0,0,0,0,0
106120.9677,935671.7248,2,2915876.313,0,18440,0,0,0,0,0,0,0,0,0,0
106120.9677,937379.3185,2,2915875.807,0,18441,0,0,0,0,0,0,0,0,0,0
106120.9677,939086.9122,2,2915876.313,0,18442,0,0,0,0,0,0,0,0,0,0
106120.9677,940794.5059,2,2915875.807,0,18443,0,0,0,0,0,0,0,0,0,0
106120.9677,942502.0996,2,2105325.595,0,18444,0,0,0,0,0,0,0,0,0,0
107828.5614,865660.3823,2,3754370.92,0,18445,0,0,0,0,0,0,0,0,0,0
107828.5614,867367.976,2,2915875.807,0,18446,0,0,0,0,0,0,0,0,0,0
107828.5614,869075.5697,2,2915876.313,0,18447,0,0,0,0,0,0,0,0,0,0
107828.5614,870783.1635,2,2915875.807,0,18448,0,0,0,0,0,0,0,0,0,0
107828.5614,872490.7572,2,2915876.313,0,18449,0,0,0,0,0,0,0,0,0,0
107828.5614,874198.3509,2,2915875.807,0,18450,0,0,0,0,0,0,0,0,0,0
107828.5614,875905.9446,2,2915875.807,0,18451,0,0,0,0,0,0,0,0,0,0
107828.5614,877613.5383,2,2915876.313,0,18452,0,0,0,0,0,0,0,0,0,0
107828.5614,879321.132,2,2915875.807,0,18453,0,0,0,0,0,0,0,0,0,0
107828.5614,881028.7258,2,2915875.807,0,18454,0,0,0,0,0,0,0,0,0,0
107828.5614,882736.3195,2,2915875.807,0,18455,0,0,0,0,0,0,0,0,0,0
107828.5614,884443.9132,2,2915876.313,0,18456,0,0,0,0,0,0,0,0,0,0
107828.5614,886151.5069,2,2915875.807,0,18457,0,0,0,0,0,0,0,0,0,0
107828.5614,887859.1006,2,2915876.313,0,18458,0,0,0,0,0,0,0,0,0,0
107828.5614,889566.6944,2,2915876.313,0,18459,0,0,0,0,0,0,0,0,0,0
107828.5614,891274.2881,2,2915875.807,0,18460,1,0,0,0,0,0,0,1,1,0
107828.5614,892981.8818,2,2915875.807,0,18461,0,0,0,0,0,0,0,0,0,0
107828.5614,894689.4755,2,2915876.313,0,18462,0,0,0,0,0,0,0,0,0,0
107828.5614,896397.0692,2,2915875.807,0,18463,0,0,0,0,0,0,0,0,0,0
107828.5614,898104.663,2,2915876.313,0,18464,0,0,0,0,0,0,0,0,0,0
107828.5614,899812.2567,2,2915875.807,0,18465,0,0,0,0,0,0,0,0,0,0
107828.5614,901519.8504,2,2915876.313,0,18466,0,0,0,0,0,0,0,0,0,0
107828.5614,903227.4441,2,2915875.807,0,18467,0,0,0,0,0,0,0,0,0,0
107828.5614,904935.0378,2,2915876.313,0,18468,0,0,0,0,0,0,0,0,0,0
